ID,Prob1
6581, 0.22
6582, 0.02
6583, 0.25
6584, 0.22
6585, 0.55
6586, 0.22
6587, 0.60
6588, 0.52
6589, 0.55
6590, 0.25
6591, 0.25
6592, 0.22
6593, 0.55
6594, 0.25
6595, 0.45
6596, 0.39
6597, 0.22
6598, 0.32
6599, 0.14
6600, 0.32
6601, 0.60
6602, 0.02
6603, 0.25
6604, 0.34
6605, 0.05
6606, 0.55
6607, 0.22
6608, 0.02
6609, 0.60
6610, 0.25
6611, 0.22
6612, 0.34
6613, 0.25
6614, 0.22
6615, 0.10
6616, 0.55
6617, 0.25
6618, 0.25
6619, 0.10
6620, 0.32
6621, 0.22
6622, 0.22
6623, 0.22
6624, 0.55
6625, 0.60
6626, 0.25
6627, 0.60
6628, 0.38
6629, 0.22
6630, 0.34
6631, 0.22
6632, 0.22
6633, 0.25
6634, 0.55
6635, 0.25
6636, 0.22
6637, 0.22
6638, 0.55
6639, 0.22
6640, 0.22
6641, 0.22
6642, 0.25
6643, 0.31
6644, 0.39
6645, 0.55
6646, 0.25
6647, 0.39
6648, 0.39
6649, 0.25
6650, 0.55
6651, 0.25
6652, 0.25
6653, 0.22
6654, 0.32
6655, 0.25
6656, 0.22
6657, 0.10
6658, 0.10
6659, 0.39
6660, 0.22
6661, 0.39
6662, 0.22
6663, 0.45
6664, 0.39
6665, 0.22
6666, 0.55
6667, 0.12
6668, 0.02
6669, 0.25
6670, 0.60
6671, 0.39
6672, 0.25
6673, 0.25
6674, 0.22
6675, 0.22
6676, 0.25
6677, 0.39
6678, 0.22
6679, 0.55
6680, 0.45
6681, 0.45
6682, 0.34
6683, 0.25
6684, 0.22
6685, 0.39
6686, 0.32
6687, 0.39
6688, 0.55
6689, 0.22
6690, 0.05
6691, 0.31
6692, 0.25
6693, 0.39
6694, 0.25
6695, 0.22
6696, 0.55
6697, 0.55
6698, 0.25
6699, 0.22
6700, 0.55
6701, 0.22
6702, 0.22
6703, 0.55
6704, 0.25
6705, 0.25
6706, 0.25
6707, 0.25
6708, 0.22
6709, 0.25
6710, 0.22
6711, 0.25
6712, 0.25
6713, 0.10
6714, 0.32
6715, 0.22
6716, 0.31
6717, 0.25
6718, 0.25
6719, 0.39
6720, 0.60
6721, 0.10
6722, 0.22
6723, 0.60
6724, 0.34
6725, 0.25
6726, 0.10
6727, 0.25
6728, 0.55
6729, 0.22
6730, 0.25
6731, 0.22
6732, 0.39
6733, 0.22
6734, 0.55
6735, 0.22
6736, 0.25
6737, 0.60
6738, 0.32
6739, 0.34
6740, 0.22
6741, 0.38
6742, 0.25
6743, 0.32
6744, 0.55
6745, 0.55
6746, 0.22
6747, 0.10
6748, 0.39
6749, 0.22
6750, 0.60
6751, 0.22
6752, 0.55
6753, 0.22
6754, 0.25
6755, 0.25
6756, 0.60
6757, 0.25
6758, 0.55
6759, 0.39
6760, 0.32
6761, 0.60
6762, 0.22
6763, 0.60
6764, 0.22
6765, 0.32
6766, 0.25
6767, 0.25
6768, 0.39
6769, 0.12
6770, 0.22
6771, 0.25
6772, 0.25
6773, 0.60
6774, 0.25
6775, 0.22
6776, 0.22
6777, 0.25
6778, 0.55
6779, 0.52
6780, 0.25
6781, 0.55
6782, 0.12
6783, 0.22
6784, 0.10
6785, 0.55
6786, 0.25
6787, 0.25
6788, 0.22
6789, 0.25
6790, 0.55
6791, 0.55
6792, 0.22
6793, 0.25
6794, 0.22
6795, 0.45
6796, 0.39
6797, 0.22
6798, 0.22
6799, 0.22
6800, 0.25
6801, 0.25
6802, 0.45
6803, 0.22
6804, 0.22
6805, 0.25
6806, 0.39
6807, 0.55
6808, 0.22
6809, 0.39
6810, 0.55
6811, 0.25
6812, 0.39
6813, 0.60
6814, 0.39
6815, 0.22
6816, 0.10
6817, 0.55
6818, 0.22
6819, 0.32
6820, 0.65
6821, 0.55
6822, 0.25
6823, 0.10
6824, 0.45
6825, 0.32
6826, 0.39
6827, 0.60
6828, 0.34
6829, 0.25
6830, 0.22
6831, 0.38
6832, 0.32
6833, 0.25
6834, 0.39
6835, 0.22
6836, 0.38
6837, 0.32
6838, 0.60
6839, 0.39
6840, 0.22
6841, 0.22
6842, 0.55
6843, 0.32
6844, 0.39
6845, 0.02
6846, 0.39
6847, 0.22
6848, 0.22
6849, 0.22
6850, 0.60
6851, 0.55
6852, 0.22
6853, 0.34
6854, 0.22
6855, 0.55
6856, 0.22
6857, 0.22
6858, 0.22
6859, 0.55
6860, 0.22
6861, 0.22
6862, 0.55
6863, 0.25
6864, 0.32
6865, 0.25
6866, 0.55
6867, 0.25
6868, 0.55
6869, 0.10
6870, 0.38
6871, 0.22
6872, 0.55
6873, 0.02
6874, 0.10
6875, 0.25
6876, 0.25
6877, 0.55
6878, 0.25
6879, 0.22
6880, 0.55
6881, 0.22
6882, 0.22
6883, 0.22
6884, 0.22
6885, 0.22
6886, 0.55
6887, 0.14
6888, 0.32
6889, 0.34
6890, 0.22
6891, 0.22
6892, 0.22
6893, 0.22
6894, 0.34
6895, 0.55
6896, 0.60
6897, 0.55
6898, 0.22
6899, 0.22
6900, 0.60
6901, 0.39
6902, 0.22
6903, 0.39
6904, 0.32
6905, 0.39
6906, 0.02
6907, 0.55
6908, 0.39
6909, 0.52
6910, 0.22
6911, 0.39
6912, 0.55
6913, 0.25
6914, 0.25
6915, 0.05
6916, 0.39
6917, 0.55
6918, 0.22
6919, 0.55
6920, 0.38
6921, 0.25
6922, 0.22
6923, 0.22
6924, 0.38
6925, 0.22
6926, 0.45
6927, 0.25
6928, 0.22
6929, 0.25
6930, 0.22
6931, 0.60
6932, 0.22
6933, 0.55
6934, 0.39
6935, 0.39
6936, 0.25
6937, 0.52
6938, 0.22
6939, 0.45
6940, 0.34
6941, 0.39
6942, 0.25
6943, 0.22
6944, 0.22
6945, 0.25
6946, 0.22
6947, 0.39
6948, 0.55
6949, 0.45
6950, 0.52
6951, 0.55
6952, 0.25
6953, 0.55
6954, 0.39
6955, 0.60
6956, 0.39
6957, 0.25
6958, 0.31
6959, 0.60
6960, 0.22
6961, 0.22
6962, 0.55
6963, 0.22
6964, 0.45
6965, 0.22
6966, 0.45
6967, 0.55
6968, 0.32
6969, 0.22
6970, 0.34
6971, 0.25
6972, 0.22
6973, 0.45
6974, 0.25
6975, 0.22
6976, 0.25
6977, 0.32
6978, 0.45
6979, 0.22
6980, 0.14
6981, 0.25
6982, 0.32
6983, 0.25
6984, 0.22
6985, 0.25
6986, 0.05
6987, 0.22
6988, 0.25
6989, 0.22
6990, 0.22
6991, 0.22
6992, 0.25
6993, 0.25
6994, 0.32
6995, 0.10
6996, 0.02
6997, 0.22
6998, 0.32
6999, 0.25
7000, 0.52
7001, 0.10
7002, 0.22
7003, 0.60
7004, 0.25
7005, 0.32
7006, 0.22
7007, 0.22
7008, 0.32
7009, 0.25
7010, 0.32
7011, 0.22
7012, 0.25
7013, 0.25
7014, 0.25
7015, 0.25
7016, 0.22
7017, 0.61
7018, 0.22
7019, 0.02
7020, 0.25
7021, 0.22
7022, 0.25
7023, 0.39
7024, 0.45
7025, 0.25
7026, 0.22
7027, 0.39
7028, 0.39
7029, 0.55
7030, 0.55
7031, 0.22
7032, 0.22
7033, 0.22
7034, 0.32
7035, 0.60
7036, 0.22
7037, 0.22
7038, 0.25
7039, 0.22
7040, 0.22
7041, 0.25
7042, 0.25
7043, 0.22
7044, 0.61
7045, 0.32
7046, 0.22
7047, 0.39
7048, 0.60
7049, 0.45
7050, 0.55
7051, 0.45
7052, 0.45
7053, 0.22
7054, 0.25
7055, 0.39
7056, 0.22
7057, 0.22
7058, 0.22
7059, 0.55
7060, 0.22
7061, 0.10
7062, 0.25
7063, 0.22
7064, 0.22
7065, 0.25
7066, 0.55
7067, 0.32
7068, 0.22
7069, 0.39
7070, 0.10
7071, 0.55
7072, 0.22
7073, 0.39
7074, 0.55
7075, 0.39
7076, 0.25
7077, 0.22
7078, 0.39
7079, 0.02
7080, 0.22
7081, 0.32
7082, 0.22
7083, 0.45
7084, 0.39
7085, 0.22
7086, 0.22
7087, 0.25
7088, 0.60
7089, 0.25
7090, 0.39
7091, 0.22
7092, 0.39
7093, 0.25
7094, 0.52
7095, 0.39
7096, 0.32
7097, 0.22
7098, 0.25
7099, 0.55
7100, 0.32
7101, 0.25
7102, 0.32
7103, 0.22
7104, 0.55
7105, 0.05
7106, 0.25
7107, 0.22
7108, 0.22
7109, 0.25
7110, 0.22
7111, 0.22
7112, 0.10
7113, 0.22
7114, 0.22
7115, 0.39
7116, 0.25
7117, 0.22
7118, 0.25
7119, 0.25
7120, 0.34
7121, 0.25
7122, 0.25
7123, 0.22
7124, 0.31
7125, 0.32
7126, 0.65
7127, 0.22
7128, 0.22
7129, 0.32
7130, 0.25
7131, 0.32
7132, 0.22
7133, 0.02
7134, 0.22
7135, 0.55
7136, 0.22
7137, 0.25
7138, 0.22
7139, 0.25
7140, 0.55
7141, 0.60
7142, 0.32
7143, 0.22
7144, 0.39
7145, 0.10
7146, 0.32
7147, 0.22
7148, 0.22
7149, 0.25
7150, 0.22
7151, 0.38
7152, 0.34
7153, 0.25
7154, 0.22
7155, 0.25
7156, 0.25
7157, 0.22
7158, 0.22
7159, 0.22
7160, 0.22
7161, 0.55
7162, 0.25
7163, 0.61
7164, 0.22
7165, 0.25
7166, 0.32
7167, 0.25
7168, 0.22
7169, 0.22
7170, 0.22
7171, 0.32
7172, 0.22
7173, 0.25
7174, 0.52
7175, 0.39
7176, 0.25
7177, 0.22
7178, 0.22
7179, 0.39
7180, 0.38
7181, 0.25
7182, 0.55
7183, 0.22
7184, 0.39
7185, 0.10
7186, 0.14
7187, 0.25
7188, 0.25
7189, 0.22
7190, 0.39
7191, 0.25
7192, 0.22
7193, 0.22
7194, 0.25
7195, 0.22
7196, 0.05
7197, 0.38
7198, 0.55
7199, 0.39
7200, 0.39
7201, 0.22
7202, 0.39
7203, 0.39
7204, 0.25
7205, 0.25
7206, 0.22
7207, 0.22
7208, 0.22
7209, 0.25
7210, 0.39
7211, 0.34
7212, 0.22
7213, 0.25
7214, 0.22
7215, 0.25
7216, 0.39
7217, 0.39
7218, 0.25
7219, 0.25
7220, 0.25
7221, 0.39
7222, 0.45
7223, 0.22
7224, 0.22
7225, 0.34
7226, 0.32
7227, 0.22
7228, 0.22
7229, 0.32
7230, 0.39
7231, 0.10
7232, 0.10
7233, 0.25
7234, 0.55
7235, 0.22
7236, 0.39
7237, 0.32
7238, 0.02
7239, 0.55
7240, 0.22
7241, 0.22
7242, 0.22
7243, 0.39
7244, 0.25
7245, 0.38
7246, 0.39
7247, 0.22
7248, 0.25
7249, 0.55
7250, 0.25
7251, 0.39
7252, 0.38
7253, 0.39
7254, 0.39
7255, 0.22
7256, 0.39
7257, 0.45
7258, 0.22
7259, 0.22
7260, 0.22
7261, 0.32
7262, 0.55
7263, 0.60
7264, 0.55
7265, 0.38
7266, 0.60
7267, 0.32
7268, 0.55
7269, 0.25
7270, 0.14
7271, 0.25
7272, 0.39
7273, 0.60
7274, 0.39
7275, 0.32
7276, 0.55
7277, 0.22
7278, 0.03
7279, 0.55
7280, 0.38
7281, 0.38
7282, 0.22
7283, 0.10
7284, 0.34
7285, 0.39
7286, 0.22
7287, 0.60
7288, 0.55
7289, 0.55
7290, 0.22
7291, 0.55
7292, 0.32
7293, 0.45
7294, 0.25
7295, 0.22
7296, 0.39
7297, 0.45
7298, 0.22
7299, 0.22
7300, 0.55
7301, 0.55
7302, 0.22
7303, 0.25
7304, 0.39
7305, 0.25
7306, 0.22
7307, 0.25
7308, 0.25
7309, 0.55
7310, 0.22
7311, 0.39
7312, 0.34
7313, 0.22
7314, 0.39
7315, 0.25
7316, 0.55
7317, 0.25
7318, 0.39
7319, 0.22
7320, 0.52
7321, 0.39
7322, 0.45
7323, 0.60
7324, 0.55
7325, 0.14
7326, 0.55
7327, 0.25
7328, 0.55
7329, 0.60
7330, 0.55
7331, 0.55
7332, 0.55
7333, 0.25
7334, 0.22
7335, 0.22
7336, 0.32
7337, 0.22
7338, 0.60
7339, 0.25
7340, 0.22
7341, 0.14
7342, 0.22
7343, 0.22
7344, 0.25
7345, 0.55
7346, 0.25
7347, 0.38
7348, 0.22
7349, 0.22
7350, 0.22
7351, 0.55
7352, 0.38
7353, 0.22
7354, 0.25
7355, 0.32
7356, 0.22
7357, 0.55
7358, 0.25
7359, 0.22
7360, 0.02
7361, 0.39
7362, 0.25
7363, 0.22
7364, 0.25
7365, 0.39
7366, 0.32
7367, 0.22
7368, 0.22
7369, 0.55
7370, 0.55
7371, 0.39
7372, 0.39
7373, 0.25
7374, 0.22
7375, 0.55
7376, 0.31
7377, 0.39
7378, 0.22
7379, 0.25
7380, 0.60
7381, 0.22
7382, 0.25
7383, 0.22
7384, 0.45
7385, 0.39
7386, 0.22
7387, 0.22
7388, 0.22
7389, 0.22
7390, 0.25
7391, 0.22
7392, 0.60
7393, 0.22
7394, 0.10
7395, 0.25
7396, 0.22
7397, 0.32
7398, 0.32
7399, 0.60
7400, 0.55
7401, 0.39
7402, 0.25
7403, 0.55
7404, 0.60
7405, 0.52
7406, 0.45
7407, 0.22
7408, 0.22
7409, 0.60
7410, 0.25
7411, 0.22
7412, 0.45
7413, 0.39
7414, 0.39
7415, 0.25
7416, 0.22
7417, 0.39
7418, 0.22
7419, 0.32
7420, 0.25
7421, 0.55
7422, 0.22
7423, 0.55
7424, 0.25
7425, 0.32
7426, 0.22
7427, 0.22
7428, 0.22
7429, 0.39
7430, 0.25
7431, 0.22
7432, 0.22
7433, 0.25
7434, 0.38
7435, 0.55
7436, 0.22
7437, 0.25
7438, 0.55
7439, 0.25
7440, 0.39
7441, 0.60
7442, 0.55
7443, 0.34
7444, 0.25
7445, 0.55
7446, 0.39
7447, 0.22
7448, 0.55
7449, 0.38
7450, 0.39
7451, 0.32
7452, 0.60
7453, 0.39
7454, 0.25
7455, 0.38
7456, 0.60
7457, 0.55
7458, 0.22
7459, 0.22
7460, 0.39
7461, 0.60
7462, 0.22
7463, 0.22
7464, 0.39
7465, 0.25
7466, 0.32
7467, 0.39
7468, 0.22
7469, 0.25
7470, 0.25
7471, 0.22
7472, 0.22
7473, 0.45
7474, 0.61
7475, 0.22
7476, 0.60
7477, 0.32
7478, 0.25
7479, 0.39
7480, 0.25
7481, 0.25
7482, 0.55
7483, 0.45
7484, 0.25
7485, 0.25
7486, 0.60
7487, 0.25
7488, 0.22
7489, 0.02
7490, 0.31
7491, 0.61
7492, 0.25
7493, 0.25
7494, 0.55
7495, 0.25
7496, 0.25
7497, 0.45
7498, 0.55
7499, 0.25
7500, 0.39
7501, 0.02
7502, 0.22
7503, 0.22
7504, 0.55
7505, 0.25
7506, 0.39
7507, 0.10
7508, 0.25
7509, 0.22
7510, 0.25
7511, 0.22
7512, 0.32
7513, 0.10
7514, 0.22
7515, 0.31
7516, 0.55
7517, 0.25
7518, 0.14
7519, 0.55
7520, 0.22
7521, 0.22
7522, 0.55
7523, 0.22
7524, 0.45
7525, 0.25
7526, 0.14
7527, 0.22
7528, 0.39
7529, 0.32
7530, 0.22
7531, 0.25
7532, 0.22
7533, 0.25
7534, 0.22
7535, 0.22
7536, 0.22
7537, 0.25
7538, 0.22
7539, 0.55
7540, 0.25
7541, 0.25
7542, 0.25
7543, 0.39
7544, 0.25
7545, 0.22
7546, 0.22
7547, 0.55
7548, 0.22
7549, 0.25
7550, 0.39
7551, 0.22
7552, 0.45
7553, 0.38
7554, 0.60
7555, 0.22
7556, 0.22
7557, 0.22
7558, 0.61
7559, 0.25
7560, 0.22
7561, 0.39
7562, 0.39
7563, 0.60
7564, 0.60
7565, 0.32
7566, 0.25
7567, 0.25
7568, 0.25
7569, 0.60
7570, 0.32
7571, 0.34
7572, 0.55
7573, 0.25
7574, 0.32
7575, 0.22
7576, 0.14
7577, 0.22
7578, 0.55
7579, 0.55
7580, 0.25
7581, 0.39
7582, 0.22
7583, 0.22
7584, 0.22
7585, 0.22
7586, 0.22
7587, 0.22
7588, 0.22
7589, 0.39
7590, 0.55
7591, 0.39
7592, 0.25
7593, 0.55
7594, 0.22
7595, 0.25
7596, 0.25
7597, 0.55
7598, 0.22
7599, 0.34
7600, 0.22
7601, 0.25
7602, 0.60
7603, 0.39
7604, 0.25
7605, 0.22
7606, 0.52
7607, 0.39
7608, 0.25
7609, 0.45
7610, 0.61
7611, 0.39
7612, 0.55
7613, 0.45
7614, 0.55
7615, 0.22
7616, 0.39
7617, 0.39
7618, 0.25
7619, 0.55
7620, 0.60
7621, 0.25
7622, 0.22
7623, 0.25
7624, 0.39
7625, 0.22
7626, 0.22
7627, 0.39
7628, 0.22
7629, 0.25
7630, 0.22
7631, 0.55
7632, 0.25
7633, 0.52
7634, 0.55
7635, 0.39
7636, 0.22
7637, 0.22
7638, 0.55
7639, 0.22
7640, 0.25
7641, 0.39
7642, 0.25
7643, 0.22
7644, 0.25
7645, 0.32
7646, 0.55
7647, 0.22
7648, 0.10
7649, 0.25
7650, 0.22
7651, 0.45
7652, 0.22
7653, 0.22
7654, 0.39
7655, 0.22
7656, 0.39
7657, 0.22
7658, 0.45
7659, 0.39
7660, 0.05
7661, 0.60
7662, 0.60
7663, 0.12
7664, 0.02
7665, 0.32
7666, 0.60
7667, 0.22
7668, 0.22
7669, 0.22
7670, 0.25
7671, 0.22
7672, 0.22
7673, 0.22
7674, 0.39
7675, 0.12
7676, 0.25
7677, 0.83
7678, 0.39
7679, 0.25
7680, 0.32
7681, 0.22
7682, 0.39
7683, 0.39
7684, 0.32
7685, 0.25
7686, 0.55
7687, 0.55
7688, 0.25
7689, 0.12
7690, 0.31
7691, 0.22
7692, 0.22
7693, 0.25
7694, 0.55
7695, 0.02
7696, 0.25
7697, 0.55
7698, 0.22
7699, 0.22
7700, 0.32
7701, 0.39
7702, 0.22
7703, 0.55
7704, 0.22
7705, 0.25
7706, 0.25
7707, 0.60
7708, 0.22
7709, 0.02
7710, 0.39
7711, 0.55
7712, 0.22
7713, 0.22
7714, 0.25
7715, 0.22
7716, 0.22
7717, 0.25
7718, 0.39
7719, 0.25
7720, 0.22
7721, 0.39
7722, 0.25
7723, 0.39
7724, 0.25
7725, 0.32
7726, 0.32
7727, 0.22
7728, 0.55
7729, 0.55
7730, 0.39
7731, 0.55
7732, 0.22
7733, 0.55
7734, 0.22
7735, 0.14
7736, 0.25
7737, 0.52
7738, 0.22
7739, 0.55
7740, 0.55
7741, 0.22
7742, 0.55
7743, 0.38
7744, 0.55
7745, 0.25
7746, 0.61
7747, 0.25
7748, 0.22
7749, 0.39
7750, 0.60
7751, 0.25
7752, 0.25
7753, 0.22
7754, 0.22
7755, 0.55
7756, 0.31
7757, 0.22
7758, 0.25
7759, 0.55
7760, 0.22
7761, 0.25
7762, 0.55
7763, 0.22
7764, 0.39
7765, 0.34
7766, 0.22
7767, 0.25
7768, 0.39
7769, 0.22
7770, 0.22
7771, 0.39
7772, 0.25
7773, 0.39
7774, 0.39
7775, 0.22
7776, 0.39
7777, 0.39
7778, 0.60
7779, 0.60
7780, 0.31
7781, 0.60
7782, 0.22
7783, 0.22
7784, 0.22
7785, 0.55
7786, 0.22
7787, 0.25
7788, 0.22
7789, 0.55
7790, 0.39
7791, 0.22
7792, 0.61
7793, 0.60
7794, 0.25
7795, 0.22
7796, 0.03
7797, 0.61
7798, 0.22
7799, 0.22
7800, 0.39
7801, 0.31
7802, 0.39
7803, 0.22
7804, 0.22
7805, 0.39
7806, 0.55
7807, 0.55
7808, 0.32
7809, 0.32
7810, 0.34
7811, 0.25
7812, 0.22
7813, 0.22
7814, 0.60
7815, 0.25
7816, 0.22
7817, 0.22
7818, 0.25
7819, 0.55
7820, 0.60
7821, 0.14
7822, 0.31
7823, 0.14
7824, 0.25
7825, 0.25
7826, 0.22
7827, 0.25
7828, 0.25
7829, 0.55
7830, 0.05
7831, 0.22
7832, 0.25
7833, 0.39
7834, 0.22
7835, 0.25
7836, 0.22
7837, 0.22
7838, 0.10
7839, 0.45
7840, 0.22
7841, 0.65
7842, 0.22
7843, 0.32
7844, 0.45
7845, 0.52
7846, 0.55
7847, 0.25
7848, 0.60
7849, 0.45
7850, 0.22
7851, 0.25
7852, 0.34
7853, 0.39
7854, 0.22
7855, 0.22
7856, 0.22
7857, 0.22
7858, 0.55
7859, 0.25
7860, 0.22
7861, 0.22
7862, 0.39
7863, 0.22
7864, 0.32
7865, 0.55
7866, 0.55
7867, 0.22
7868, 0.38
7869, 0.25
7870, 0.22
7871, 0.39
7872, 0.25
7873, 0.39
7874, 0.38
7875, 0.32
7876, 0.22
7877, 0.10
7878, 0.25
7879, 0.22
7880, 0.22
7881, 0.22
7882, 0.39
7883, 0.34
7884, 0.39
7885, 0.12
7886, 0.39
7887, 0.55
7888, 0.22
7889, 0.22
7890, 0.22
7891, 0.52
7892, 0.22
7893, 0.22
7894, 0.32
7895, 0.39
7896, 0.60
7897, 0.22
7898, 0.25
7899, 0.22
7900, 0.22
7901, 0.61
7902, 0.32
7903, 0.25
7904, 0.39
7905, 0.55
7906, 0.10
7907, 0.32
7908, 0.39
7909, 0.22
7910, 0.38
7911, 0.25
7912, 0.55
7913, 0.22
7914, 0.25
7915, 0.25
7916, 0.22
7917, 0.55
7918, 0.32
7919, 0.22
7920, 0.22
7921, 0.55
7922, 0.55
7923, 0.34
7924, 0.55
7925, 0.22
7926, 0.12
7927, 0.22
7928, 0.38
7929, 0.22
7930, 0.55
7931, 0.52
7932, 0.22
7933, 0.39
7934, 0.05
7935, 0.22
7936, 0.22
7937, 0.22
7938, 0.22
7939, 0.25
7940, 0.55
7941, 0.38
7942, 0.22
7943, 0.22
7944, 0.22
7945, 0.22
7946, 0.22
7947, 0.22
7948, 0.22
7949, 0.25
7950, 0.14
7951, 0.22
7952, 0.25
7953, 0.10
7954, 0.55
7955, 0.61
7956, 0.25
7957, 0.22
7958, 0.55
7959, 0.55
7960, 0.22
7961, 0.25
7962, 0.22
7963, 0.22
7964, 0.22
7965, 0.25
7966, 0.39
7967, 0.22
7968, 0.25
7969, 0.34
7970, 0.25
7971, 0.22
7972, 0.02
7973, 0.55
7974, 0.45
7975, 0.38
7976, 0.22
7977, 0.22
7978, 0.25
7979, 0.32
7980, 0.25
7981, 0.32
7982, 0.25
7983, 0.10
7984, 0.22
7985, 0.60
7986, 0.10
7987, 0.22
7988, 0.32
7989, 0.25
7990, 0.22
7991, 0.22
7992, 0.25
7993, 0.25
7994, 0.25
7995, 0.25
7996, 0.22
7997, 0.25
7998, 0.52
7999, 0.25
8000, 0.25
8001, 0.39
8002, 0.60
8003, 0.22
8004, 0.60
8005, 0.22
8006, 0.60
8007, 0.45
8008, 0.25
8009, 0.55
8010, 0.22
8011, 0.39
8012, 0.22
8013, 0.55
8014, 0.60
8015, 0.38
8016, 0.55
8017, 0.22
8018, 0.02
8019, 0.60
8020, 0.32
8021, 0.25
8022, 0.45
8023, 0.39
8024, 0.39
8025, 0.22
8026, 0.22
8027, 0.22
8028, 0.22
8029, 0.39
8030, 0.55
8031, 0.60
8032, 0.22
8033, 0.25
8034, 0.60
8035, 0.31
8036, 0.39
8037, 0.25
8038, 0.55
8039, 0.14
8040, 0.45
8041, 0.22
8042, 0.22
8043, 0.39
8044, 0.32
8045, 0.22
8046, 0.22
8047, 0.22
8048, 0.39
8049, 0.22
8050, 0.25
8051, 0.39
8052, 0.60
8053, 0.32
8054, 0.39
8055, 0.55
8056, 0.39
8057, 0.31
8058, 0.39
8059, 0.25
8060, 0.32
8061, 0.22
8062, 0.32
8063, 0.55
8064, 0.25
8065, 0.25
8066, 0.55
8067, 0.61
8068, 0.25
8069, 0.45
8070, 0.39
8071, 0.25
8072, 0.25
8073, 0.52
8074, 0.39
8075, 0.25
8076, 0.39
8077, 0.55
8078, 0.39
8079, 0.39
8080, 0.55
8081, 0.25
8082, 0.22
8083, 0.83
8084, 0.39
8085, 0.02
8086, 0.22
8087, 0.22
8088, 0.39
8089, 0.39
8090, 0.34
8091, 0.12
8092, 0.22
8093, 0.25
8094, 0.39
8095, 0.25
8096, 0.31
8097, 0.32
8098, 0.25
8099, 0.22
8100, 0.39
8101, 0.25
8102, 0.22
8103, 0.55
8104, 0.22
8105, 0.39
8106, 0.14
8107, 0.22
8108, 0.25
8109, 0.39
8110, 0.45
8111, 0.22
8112, 0.55
8113, 0.55
8114, 0.22
8115, 0.45
8116, 0.32
8117, 0.32
8118, 0.45
8119, 0.55
8120, 0.12
8121, 0.60
8122, 0.34
8123, 0.39
8124, 0.22
8125, 0.39
8126, 0.55
8127, 0.25
8128, 0.22
8129, 0.25
8130, 0.22
8131, 0.25
8132, 0.10
8133, 0.25
8134, 0.25
8135, 0.22
8136, 0.22
8137, 0.25
8138, 0.25
8139, 0.22
8140, 0.39
8141, 0.10
8142, 0.22
8143, 0.12
8144, 0.25
8145, 0.25
8146, 0.25
8147, 0.39
8148, 0.45
8149, 0.22
8150, 0.25
8151, 0.10
8152, 0.25
8153, 0.60
8154, 0.45
8155, 0.22
8156, 0.22
8157, 0.22
8158, 0.55
8159, 0.55
8160, 0.32
8161, 0.38
8162, 0.32
8163, 0.39
8164, 0.22
8165, 0.22
8166, 0.22
8167, 0.45
8168, 0.39
8169, 0.39
8170, 0.25
8171, 0.55
8172, 0.38
8173, 0.32
8174, 0.22
8175, 0.55
8176, 0.55
8177, 0.25
8178, 0.55
8179, 0.22
8180, 0.22
8181, 0.32
8182, 0.22
8183, 0.39
8184, 0.22
8185, 0.39
8186, 0.25
8187, 0.22
8188, 0.22
8189, 0.22
8190, 0.25
8191, 0.25
8192, 0.22
8193, 0.14
8194, 0.10
8195, 0.25
8196, 0.25
8197, 0.25
8198, 0.22
8199, 0.25
8200, 0.22
8201, 0.10
8202, 0.25
8203, 0.45
8204, 0.55
8205, 0.25
8206, 0.39
8207, 0.39
8208, 0.22
8209, 0.55
8210, 0.25
8211, 0.22
8212, 0.22
8213, 0.39
8214, 0.60
8215, 0.12
8216, 0.25
8217, 0.55
8218, 0.39
8219, 0.55
8220, 0.22
8221, 0.12
8222, 0.25
8223, 0.55
8224, 0.22
8225, 0.22
8226, 0.22
8227, 0.12
8228, 0.10
8229, 0.55
8230, 0.39
8231, 0.55
8232, 0.55
8233, 0.55
8234, 0.22
8235, 0.22
8236, 0.60
8237, 0.39
8238, 0.39
8239, 0.34
8240, 0.25
8241, 0.22
8242, 0.22
8243, 0.55
8244, 0.39
8245, 0.22
8246, 0.55
8247, 0.25
8248, 0.32
8249, 0.45
8250, 0.55
8251, 0.02
8252, 0.22
8253, 0.55
8254, 0.55
8255, 0.25
8256, 0.34
8257, 0.55
8258, 0.25
8259, 0.52
8260, 0.45
8261, 0.25
8262, 0.22
8263, 0.60
8264, 0.38
8265, 0.52
8266, 0.22
8267, 0.55
8268, 0.25
8269, 0.22
8270, 0.22
8271, 0.22
8272, 0.34
8273, 0.22
8274, 0.22
8275, 0.34
8276, 0.22
8277, 0.39
8278, 0.22
8279, 0.45
8280, 0.60
8281, 0.45
8282, 0.22
8283, 0.22
8284, 0.10
8285, 0.22
8286, 0.25
8287, 0.22
8288, 0.55
8289, 0.22
8290, 0.22
8291, 0.38
8292, 0.22
8293, 0.22
8294, 0.22
8295, 0.22
8296, 0.55
8297, 0.25
8298, 0.55
8299, 0.39
8300, 0.22
8301, 0.55
8302, 0.22
8303, 0.55
8304, 0.22
8305, 0.14
8306, 0.39
8307, 0.52
8308, 0.25
8309, 0.32
8310, 0.65
8311, 0.39
8312, 0.55
8313, 0.22
8314, 0.22
8315, 0.22
8316, 0.22
8317, 0.22
8318, 0.45
8319, 0.22
8320, 0.25
8321, 0.12
8322, 0.22
8323, 0.55
8324, 0.22
8325, 0.22
8326, 0.45
8327, 0.39
8328, 0.22
8329, 0.25
