ID,Prob1
33291, 0.00
33292, 0.00
33293, 0.00
33294, 0.00
33295, 0.00
33296, 0.00
33297, 0.00
33298, 0.00
33299, 0.00
33300, 0.00
33301, 0.00
33302, 0.00
33303, 0.00
33304, 0.00
33305, 0.00
33306, 0.00
33307, 0.00
33308, 0.00
33309, 1.00
33310, 0.00
33311, 0.00
33312, 0.00
33313, 0.00
33314, 0.00
33315, 0.00
33316, 0.00
33317, 0.00
33318, 0.00
33319, 0.00
33320, 0.00
33321, 0.00
33322, 1.00
33323, 0.00
33324, 0.00
33325, 0.00
33326, 0.00
33327, 0.00
33328, 0.00
33329, 0.00
33330, 0.00
33331, 1.00
33332, 0.00
33333, 0.00
33334, 0.00
33335, 1.00
33336, 0.00
33337, 0.00
33338, 0.00
33339, 0.00
33340, 1.00
33341, 0.00
33342, 0.00
33343, 0.00
33344, 0.00
33345, 0.00
33346, 0.00
33347, 0.00
33348, 0.00
33349, 0.00
33350, 0.00
33351, 0.00
33352, 1.00
33353, 0.00
33354, 0.00
33355, 0.00
33356, 0.00
33357, 0.00
33358, 0.00
33359, 0.00
33360, 0.00
33361, 0.00
33362, 0.00
33363, 1.00
33364, 0.00
33365, 0.00
33366, 0.00
33367, 0.00
33368, 0.00
33369, 1.00
33370, 0.00
33371, 0.00
33372, 0.00
33373, 0.00
33374, 0.00
33375, 0.00
33376, 0.00
33377, 0.00
33378, 0.00
33379, 0.00
33380, 1.00
33381, 0.00
33382, 0.00
33383, 0.00
33384, 0.00
33385, 0.00
33386, 0.00
33387, 0.00
33388, 0.00
33389, 0.00
33390, 0.00
33391, 0.00
33392, 0.00
33393, 0.00
33394, 0.00
33395, 1.00
33396, 0.00
33397, 0.00
33398, 0.00
33399, 0.00
33400, 0.00
33401, 0.00
33402, 0.00
33403, 0.00
33404, 0.00
33405, 0.00
33406, 0.00
33407, 0.00
33408, 0.00
33409, 0.00
33410, 0.00
33411, 0.00
33412, 0.00
33413, 0.00
33414, 1.00
33415, 1.00
33416, 0.00
33417, 0.00
33418, 0.00
33419, 0.00
33420, 0.00
33421, 0.00
33422, 0.00
33423, 0.00
33424, 0.00
33425, 0.00
33426, 0.00
33427, 0.00
33428, 0.00
33429, 0.00
33430, 0.00
33431, 1.00
33432, 0.00
33433, 0.00
33434, 0.00
33435, 0.00
33436, 0.00
33437, 0.00
33438, 0.00
33439, 0.00
33440, 0.00
33441, 0.00
33442, 0.00
33443, 0.00
33444, 0.00
33445, 0.00
33446, 0.00
33447, 0.00
33448, 0.00
33449, 0.00
33450, 1.00
33451, 1.00
33452, 0.00
33453, 0.00
33454, 0.00
33455, 0.00
33456, 0.00
33457, 0.00
33458, 0.00
33459, 0.00
33460, 0.00
33461, 0.00
33462, 0.00
33463, 0.00
33464, 0.00
33465, 0.00
33466, 1.00
33467, 0.00
33468, 0.00
33469, 0.00
33470, 0.00
33471, 0.00
33472, 0.00
33473, 0.00
33474, 0.00
33475, 0.00
33476, 0.00
33477, 0.00
33478, 0.00
33479, 0.00
33480, 0.00
33481, 1.00
33482, 0.00
33483, 1.00
33484, 0.00
33485, 0.00
33486, 1.00
33487, 0.00
33488, 0.00
33489, 0.00
33490, 0.00
33491, 1.00
33492, 0.00
33493, 0.00
33494, 1.00
33495, 0.00
33496, 1.00
33497, 0.00
33498, 0.00
33499, 0.00
33500, 0.00
33501, 1.00
33502, 0.00
33503, 0.00
33504, 1.00
33505, 1.00
33506, 0.00
33507, 0.00
33508, 1.00
33509, 0.00
33510, 0.00
33511, 0.00
33512, 0.00
33513, 0.00
33514, 0.00
33515, 0.00
33516, 0.00
33517, 0.00
33518, 0.00
33519, 1.00
33520, 0.00
33521, 0.00
33522, 0.00
33523, 0.00
33524, 0.00
33525, 1.00
33526, 0.00
33527, 0.00
33528, 0.00
33529, 0.00
33530, 0.00
33531, 1.00
33532, 0.00
33533, 0.00
33534, 0.00
33535, 0.00
33536, 0.00
33537, 0.00
33538, 0.00
33539, 0.00
33540, 0.00
33541, 0.00
33542, 0.00
33543, 0.00
33544, 0.00
33545, 0.00
33546, 0.00
33547, 0.00
33548, 0.00
33549, 0.00
33550, 0.00
33551, 0.00
33552, 0.00
33553, 0.00
33554, 0.00
33555, 0.00
33556, 0.00
33557, 1.00
33558, 0.00
33559, 0.00
33560, 0.00
33561, 0.00
33562, 0.00
33563, 0.00
33564, 0.00
33565, 0.00
33566, 0.00
33567, 1.00
33568, 0.00
33569, 0.00
33570, 0.00
33571, 0.00
33572, 0.00
33573, 0.00
33574, 0.00
33575, 0.00
33576, 0.00
33577, 0.00
33578, 0.00
33579, 0.00
33580, 0.00
33581, 0.00
33582, 0.00
33583, 0.00
33584, 0.00
33585, 0.00
33586, 0.00
33587, 0.00
33588, 0.00
33589, 0.00
33590, 1.00
33591, 0.00
33592, 0.00
33593, 1.00
33594, 0.00
33595, 0.00
33596, 0.00
33597, 0.00
33598, 0.00
33599, 0.00
33600, 0.00
33601, 0.00
33602, 0.00
33603, 0.00
33604, 0.00
33605, 0.00
33606, 1.00
33607, 1.00
33608, 0.00
33609, 0.00
33610, 0.00
33611, 0.00
33612, 0.00
33613, 0.00
33614, 1.00
33615, 1.00
33616, 0.00
33617, 0.00
33618, 0.00
33619, 0.00
33620, 0.00
33621, 0.00
33622, 0.00
33623, 0.00
33624, 1.00
33625, 1.00
33626, 0.00
33627, 0.00
33628, 0.00
33629, 1.00
33630, 1.00
33631, 0.00
33632, 0.00
33633, 0.00
33634, 0.00
33635, 0.00
33636, 0.00
33637, 1.00
33638, 1.00
33639, 0.00
33640, 0.00
33641, 0.00
33642, 0.00
33643, 0.00
33644, 0.00
33645, 1.00
33646, 0.00
33647, 1.00
33648, 0.00
33649, 0.00
33650, 1.00
33651, 0.00
33652, 0.00
33653, 0.00
33654, 0.00
33655, 1.00
33656, 0.00
33657, 0.00
33658, 0.00
33659, 0.00
33660, 1.00
33661, 0.00
33662, 0.00
33663, 0.00
33664, 0.00
33665, 0.00
33666, 0.00
33667, 0.00
33668, 0.00
33669, 0.00
33670, 1.00
33671, 1.00
33672, 0.00
33673, 1.00
33674, 0.00
33675, 1.00
33676, 0.00
33677, 0.00
33678, 0.00
33679, 0.00
33680, 0.00
33681, 0.00
33682, 0.00
33683, 0.00
33684, 0.00
33685, 1.00
33686, 0.00
33687, 0.00
33688, 0.00
33689, 0.00
33690, 0.00
33691, 1.00
33692, 0.00
33693, 0.00
33694, 0.00
33695, 0.00
33696, 0.00
33697, 0.00
33698, 0.00
33699, 0.00
33700, 0.00
33701, 0.00
33702, 0.00
33703, 0.00
33704, 0.00
33705, 0.00
33706, 0.00
33707, 0.00
33708, 0.00
33709, 0.00
33710, 0.00
33711, 0.00
33712, 0.00
33713, 0.00
33714, 0.00
33715, 0.00
33716, 0.00
33717, 0.00
33718, 0.00
33719, 0.00
33720, 0.00
33721, 0.00
33722, 1.00
33723, 0.00
33724, 0.00
33725, 0.00
33726, 1.00
33727, 0.00
33728, 1.00
33729, 0.00
33730, 0.00
33731, 0.00
33732, 0.00
33733, 0.00
33734, 1.00
33735, 0.00
33736, 0.00
33737, 1.00
33738, 0.00
33739, 0.00
33740, 0.00
33741, 1.00
33742, 1.00
33743, 0.00
33744, 0.00
33745, 1.00
33746, 0.00
33747, 0.00
33748, 1.00
33749, 0.00
33750, 0.00
33751, 0.00
33752, 0.00
33753, 0.00
33754, 0.00
33755, 0.00
33756, 0.00
33757, 0.00
33758, 0.00
33759, 1.00
33760, 0.00
33761, 0.00
33762, 0.00
33763, 0.00
33764, 0.00
33765, 0.00
33766, 0.00
33767, 0.00
33768, 0.00
33769, 1.00
33770, 0.00
33771, 1.00
33772, 0.00
33773, 1.00
33774, 0.00
33775, 1.00
33776, 0.00
33777, 0.00
33778, 0.00
33779, 0.00
33780, 0.00
33781, 0.00
33782, 0.00
33783, 0.00
33784, 0.00
33785, 0.00
33786, 0.00
33787, 0.00
33788, 0.00
33789, 0.00
33790, 0.00
33791, 0.00
33792, 0.00
33793, 0.00
33794, 0.00
33795, 0.00
33796, 0.00
33797, 1.00
33798, 0.00
33799, 0.00
33800, 0.00
33801, 0.00
33802, 0.00
33803, 0.00
33804, 0.00
33805, 0.00
33806, 0.00
33807, 1.00
33808, 1.00
33809, 0.00
33810, 1.00
33811, 0.00
33812, 0.00
33813, 0.00
33814, 1.00
33815, 1.00
33816, 0.00
33817, 0.00
33818, 0.00
33819, 1.00
33820, 0.00
33821, 0.00
33822, 0.00
33823, 0.00
33824, 0.00
33825, 1.00
33826, 0.00
33827, 0.00
33828, 0.00
33829, 0.00
33830, 0.00
33831, 0.00
33832, 0.00
33833, 1.00
33834, 1.00
33835, 0.00
33836, 0.00
33837, 0.00
33838, 0.00
33839, 0.00
33840, 0.00
33841, 0.00
33842, 0.00
33843, 0.00
33844, 0.00
33845, 0.00
33846, 0.00
33847, 0.00
33848, 0.00
33849, 0.00
33850, 0.00
33851, 1.00
33852, 0.00
33853, 0.00
33854, 0.00
33855, 0.00
33856, 0.00
33857, 1.00
33858, 0.00
33859, 0.00
33860, 0.00
33861, 0.00
33862, 0.00
33863, 0.00
33864, 0.00
33865, 0.00
33866, 1.00
33867, 0.00
33868, 0.00
33869, 0.00
33870, 0.00
33871, 0.00
33872, 0.00
33873, 1.00
33874, 0.00
33875, 1.00
33876, 0.00
33877, 0.00
33878, 0.00
33879, 0.00
33880, 0.00
33881, 0.00
33882, 0.00
33883, 0.00
33884, 0.00
33885, 0.00
33886, 0.00
33887, 0.00
33888, 0.00
33889, 0.00
33890, 0.00
33891, 1.00
33892, 0.00
33893, 0.00
33894, 0.00
33895, 0.00
33896, 0.00
33897, 0.00
33898, 0.00
33899, 0.00
33900, 0.00
33901, 0.00
33902, 1.00
33903, 0.00
33904, 0.00
33905, 0.00
33906, 0.00
33907, 0.00
33908, 0.00
33909, 0.00
33910, 0.00
33911, 0.00
33912, 0.00
33913, 0.00
33914, 0.00
33915, 0.00
33916, 0.00
33917, 0.00
33918, 1.00
33919, 0.00
33920, 0.00
33921, 0.00
33922, 0.00
33923, 0.00
33924, 0.00
33925, 1.00
33926, 0.00
33927, 0.00
33928, 1.00
33929, 0.00
33930, 1.00
33931, 1.00
33932, 0.00
33933, 1.00
33934, 0.00
33935, 0.00
33936, 0.00
33937, 0.00
33938, 0.00
33939, 0.00
33940, 0.00
33941, 0.00
33942, 0.00
33943, 0.00
33944, 1.00
33945, 0.00
33946, 0.00
33947, 0.00
33948, 0.00
33949, 0.00
33950, 0.00
33951, 1.00
33952, 0.00
33953, 0.00
33954, 0.00
33955, 0.00
33956, 0.00
33957, 0.00
33958, 0.00
33959, 1.00
33960, 0.00
33961, 0.00
33962, 0.00
33963, 1.00
33964, 0.00
33965, 0.00
33966, 0.00
33967, 0.00
33968, 0.00
33969, 0.00
33970, 0.00
33971, 0.00
33972, 1.00
33973, 0.00
33974, 1.00
33975, 1.00
33976, 0.00
33977, 0.00
33978, 0.00
33979, 0.00
33980, 0.00
33981, 0.00
33982, 0.00
33983, 0.00
33984, 0.00
33985, 0.00
33986, 0.00
33987, 0.00
33988, 0.00
33989, 0.00
33990, 0.00
33991, 0.00
33992, 0.00
33993, 0.00
33994, 0.00
33995, 0.00
33996, 0.00
33997, 0.00
33998, 0.00
33999, 1.00
34000, 0.00
34001, 0.00
34002, 0.00
34003, 0.00
34004, 1.00
34005, 0.00
34006, 0.00
34007, 0.00
34008, 0.00
34009, 0.00
34010, 0.00
34011, 0.00
34012, 0.00
34013, 0.00
34014, 0.00
34015, 0.00
34016, 1.00
34017, 0.00
34018, 0.00
34019, 0.00
34020, 0.00
34021, 0.00
34022, 0.00
34023, 1.00
34024, 0.00
34025, 0.00
34026, 0.00
34027, 0.00
34028, 0.00
34029, 0.00
34030, 0.00
34031, 1.00
34032, 0.00
34033, 0.00
34034, 0.00
34035, 0.00
34036, 0.00
34037, 0.00
34038, 0.00
34039, 0.00
34040, 0.00
34041, 0.00
34042, 0.00
34043, 0.00
34044, 0.00
34045, 1.00
34046, 0.00
34047, 0.00
34048, 0.00
34049, 0.00
34050, 0.00
34051, 0.00
34052, 0.00
34053, 0.00
34054, 0.00
34055, 0.00
34056, 0.00
34057, 0.00
34058, 0.00
34059, 0.00
34060, 0.00
34061, 1.00
34062, 0.00
34063, 1.00
34064, 0.00
34065, 0.00
34066, 1.00
34067, 1.00
34068, 0.00
34069, 0.00
34070, 0.00
34071, 1.00
34072, 0.00
34073, 0.00
34074, 0.00
34075, 1.00
34076, 0.00
34077, 0.00
34078, 0.00
34079, 0.00
34080, 0.00
34081, 0.00
34082, 0.00
34083, 1.00
34084, 1.00
34085, 1.00
34086, 0.00
34087, 0.00
34088, 1.00
34089, 0.00
34090, 0.00
34091, 0.00
34092, 0.00
34093, 0.00
34094, 0.00
34095, 0.00
34096, 0.00
34097, 0.00
34098, 0.00
34099, 0.00
34100, 0.00
34101, 0.00
34102, 0.00
34103, 1.00
34104, 1.00
34105, 0.00
34106, 0.00
34107, 0.00
34108, 1.00
34109, 0.00
34110, 0.00
34111, 0.00
34112, 0.00
34113, 0.00
34114, 0.00
34115, 0.00
34116, 0.00
34117, 0.00
34118, 0.00
34119, 0.00
34120, 0.00
34121, 0.00
34122, 0.00
34123, 0.00
34124, 0.00
34125, 0.00
34126, 1.00
34127, 0.00
34128, 0.00
34129, 0.00
34130, 0.00
34131, 1.00
34132, 0.00
34133, 0.00
34134, 0.00
34135, 0.00
34136, 0.00
34137, 0.00
34138, 1.00
34139, 0.00
34140, 0.00
34141, 0.00
34142, 1.00
34143, 0.00
34144, 1.00
34145, 1.00
34146, 0.00
34147, 0.00
34148, 0.00
34149, 0.00
34150, 1.00
34151, 0.00
34152, 0.00
34153, 0.00
34154, 0.00
34155, 0.00
34156, 0.00
34157, 0.00
34158, 0.00
34159, 0.00
34160, 0.00
34161, 0.00
34162, 1.00
34163, 0.00
34164, 0.00
34165, 1.00
34166, 0.00
34167, 0.00
34168, 0.00
34169, 0.00
34170, 0.00
34171, 0.00
34172, 0.00
34173, 0.00
34174, 0.00
34175, 0.00
34176, 0.00
34177, 0.00
34178, 0.00
34179, 1.00
34180, 0.00
34181, 0.00
34182, 0.00
34183, 0.00
34184, 1.00
34185, 0.00
34186, 0.00
34187, 0.00
34188, 0.00
34189, 0.00
34190, 0.00
34191, 0.00
34192, 0.00
34193, 0.00
34194, 0.00
34195, 0.00
34196, 0.00
34197, 0.00
34198, 0.00
34199, 0.00
34200, 0.00
34201, 0.00
34202, 0.00
34203, 0.00
34204, 1.00
34205, 0.00
34206, 0.00
34207, 0.00
34208, 0.00
34209, 0.00
34210, 0.00
34211, 0.00
34212, 1.00
34213, 0.00
34214, 0.00
34215, 1.00
34216, 0.00
34217, 0.00
34218, 0.00
34219, 0.00
34220, 1.00
34221, 1.00
34222, 0.00
34223, 0.00
34224, 0.00
34225, 0.00
34226, 0.00
34227, 1.00
34228, 0.00
34229, 1.00
34230, 0.00
34231, 0.00
34232, 0.00
34233, 0.00
34234, 0.00
34235, 0.00
34236, 1.00
34237, 0.00
34238, 0.00
34239, 0.00
34240, 0.00
34241, 0.00
34242, 0.00
34243, 0.00
34244, 0.00
34245, 0.00
34246, 0.00
34247, 0.00
34248, 0.00
34249, 0.00
34250, 0.00
34251, 0.00
34252, 0.00
34253, 0.00
34254, 0.00
34255, 0.00
34256, 0.00
34257, 1.00
34258, 0.00
34259, 1.00
34260, 0.00
34261, 0.00
34262, 0.00
34263, 1.00
34264, 0.00
34265, 1.00
34266, 0.00
34267, 0.00
34268, 0.00
34269, 0.00
34270, 0.00
34271, 0.00
34272, 0.00
34273, 0.00
34274, 1.00
34275, 0.00
34276, 0.00
34277, 0.00
34278, 0.00
34279, 0.00
34280, 0.00
34281, 0.00
34282, 0.00
34283, 1.00
34284, 0.00
34285, 0.00
34286, 0.00
34287, 0.00
34288, 1.00
34289, 0.00
34290, 0.00
34291, 0.00
34292, 0.00
34293, 0.00
34294, 0.00
34295, 0.00
34296, 0.00
34297, 0.00
34298, 0.00
34299, 0.00
34300, 1.00
34301, 0.00
34302, 0.00
34303, 0.00
34304, 1.00
34305, 1.00
34306, 0.00
34307, 0.00
34308, 0.00
34309, 0.00
34310, 0.00
34311, 0.00
34312, 0.00
34313, 0.00
34314, 0.00
34315, 0.00
34316, 0.00
34317, 0.00
34318, 0.00
34319, 0.00
34320, 0.00
34321, 0.00
34322, 0.00
34323, 0.00
34324, 0.00
34325, 1.00
34326, 0.00
34327, 0.00
34328, 0.00
34329, 0.00
34330, 0.00
34331, 0.00
34332, 0.00
34333, 0.00
34334, 0.00
34335, 0.00
34336, 1.00
34337, 0.00
34338, 0.00
34339, 0.00
34340, 0.00
34341, 0.00
34342, 0.00
34343, 0.00
34344, 0.00
34345, 0.00
34346, 0.00
34347, 0.00
34348, 0.00
34349, 0.00
34350, 1.00
34351, 0.00
34352, 1.00
34353, 0.00
34354, 0.00
34355, 1.00
34356, 0.00
34357, 0.00
34358, 0.00
34359, 0.00
34360, 0.00
34361, 0.00
34362, 0.00
34363, 0.00
34364, 0.00
34365, 0.00
34366, 0.00
34367, 1.00
34368, 1.00
34369, 0.00
34370, 0.00
34371, 0.00
34372, 0.00
34373, 0.00
34374, 0.00
34375, 0.00
34376, 1.00
34377, 0.00
34378, 0.00
34379, 0.00
34380, 0.00
34381, 0.00
34382, 0.00
34383, 1.00
34384, 0.00
34385, 0.00
34386, 1.00
34387, 0.00
34388, 0.00
34389, 1.00
34390, 0.00
34391, 0.00
34392, 0.00
34393, 0.00
34394, 0.00
34395, 0.00
34396, 0.00
34397, 0.00
34398, 0.00
34399, 0.00
34400, 1.00
34401, 0.00
34402, 1.00
34403, 0.00
34404, 0.00
34405, 0.00
34406, 0.00
34407, 0.00
34408, 0.00
34409, 0.00
34410, 0.00
34411, 0.00
34412, 0.00
34413, 0.00
34414, 0.00
34415, 0.00
34416, 0.00
34417, 0.00
34418, 0.00
34419, 1.00
34420, 0.00
34421, 0.00
34422, 0.00
34423, 0.00
34424, 0.00
34425, 0.00
34426, 0.00
34427, 1.00
34428, 0.00
34429, 0.00
34430, 0.00
34431, 1.00
34432, 0.00
34433, 0.00
34434, 0.00
34435, 0.00
34436, 0.00
34437, 0.00
34438, 0.00
34439, 0.00
34440, 0.00
34441, 0.00
34442, 0.00
34443, 0.00
34444, 0.00
34445, 0.00
34446, 0.00
34447, 0.00
34448, 0.00
34449, 0.00
34450, 1.00
34451, 0.00
34452, 0.00
34453, 1.00
34454, 0.00
34455, 0.00
34456, 0.00
34457, 0.00
34458, 0.00
34459, 0.00
34460, 0.00
34461, 0.00
34462, 0.00
34463, 0.00
34464, 0.00
34465, 0.00
34466, 0.00
34467, 0.00
34468, 0.00
34469, 0.00
34470, 0.00
34471, 0.00
34472, 0.00
34473, 0.00
34474, 0.00
34475, 0.00
34476, 0.00
34477, 0.00
34478, 0.00
34479, 0.00
34480, 1.00
34481, 0.00
34482, 1.00
34483, 0.00
34484, 0.00
34485, 0.00
34486, 0.00
34487, 0.00
34488, 0.00
34489, 0.00
34490, 0.00
34491, 0.00
34492, 0.00
34493, 0.00
34494, 0.00
34495, 1.00
34496, 0.00
34497, 0.00
34498, 0.00
34499, 0.00
34500, 0.00
34501, 0.00
34502, 1.00
34503, 0.00
34504, 1.00
34505, 0.00
34506, 0.00
34507, 0.00
34508, 0.00
34509, 0.00
34510, 0.00
34511, 0.00
34512, 0.00
34513, 0.00
34514, 1.00
34515, 0.00
34516, 0.00
34517, 0.00
34518, 1.00
34519, 0.00
34520, 0.00
34521, 0.00
34522, 0.00
34523, 0.00
34524, 0.00
34525, 0.00
34526, 0.00
34527, 0.00
34528, 0.00
34529, 0.00
34530, 0.00
34531, 0.00
34532, 1.00
34533, 1.00
34534, 0.00
34535, 0.00
34536, 0.00
34537, 0.00
34538, 0.00
34539, 0.00
34540, 1.00
34541, 0.00
34542, 0.00
34543, 0.00
34544, 0.00
34545, 0.00
34546, 0.00
34547, 0.00
34548, 0.00
34549, 0.00
34550, 0.00
34551, 0.00
34552, 1.00
34553, 0.00
34554, 0.00
34555, 0.00
34556, 0.00
34557, 0.00
34558, 1.00
34559, 0.00
34560, 0.00
34561, 1.00
34562, 0.00
34563, 0.00
34564, 0.00
34565, 0.00
34566, 0.00
34567, 0.00
34568, 0.00
34569, 1.00
34570, 0.00
34571, 0.00
34572, 0.00
34573, 1.00
34574, 0.00
34575, 0.00
34576, 0.00
34577, 0.00
34578, 0.00
34579, 0.00
34580, 0.00
34581, 0.00
34582, 1.00
34583, 0.00
34584, 0.00
34585, 0.00
34586, 0.00
34587, 0.00
34588, 0.00
34589, 0.00
34590, 0.00
34591, 0.00
34592, 0.00
34593, 1.00
34594, 0.00
34595, 0.00
34596, 0.00
34597, 0.00
34598, 0.00
34599, 0.00
34600, 0.00
34601, 1.00
34602, 0.00
34603, 0.00
34604, 0.00
34605, 0.00
34606, 0.00
34607, 0.00
34608, 1.00
34609, 0.00
34610, 0.00
34611, 0.00
34612, 0.00
34613, 0.00
34614, 0.00
34615, 0.00
34616, 0.00
34617, 0.00
34618, 0.00
34619, 0.00
34620, 0.00
34621, 0.00
34622, 0.00
34623, 0.00
34624, 0.00
34625, 1.00
34626, 0.00
34627, 1.00
34628, 1.00
34629, 0.00
34630, 1.00
34631, 0.00
34632, 0.00
34633, 0.00
34634, 0.00
34635, 1.00
34636, 1.00
34637, 0.00
34638, 0.00
34639, 0.00
34640, 0.00
34641, 0.00
34642, 0.00
34643, 0.00
34644, 0.00
34645, 0.00
34646, 0.00
34647, 0.00
34648, 0.00
34649, 0.00
34650, 0.00
34651, 0.00
34652, 0.00
34653, 0.00
34654, 0.00
34655, 0.00
34656, 0.00
34657, 1.00
34658, 1.00
34659, 0.00
34660, 0.00
34661, 0.00
34662, 0.00
34663, 0.00
34664, 0.00
34665, 0.00
34666, 0.00
34667, 0.00
34668, 0.00
34669, 1.00
34670, 0.00
34671, 0.00
34672, 0.00
34673, 0.00
34674, 0.00
34675, 0.00
34676, 0.00
34677, 0.00
34678, 0.00
34679, 1.00
34680, 0.00
34681, 0.00
34682, 0.00
34683, 0.00
34684, 0.00
34685, 0.00
34686, 0.00
34687, 0.00
34688, 0.00
34689, 0.00
34690, 0.00
34691, 0.00
34692, 0.00
34693, 1.00
34694, 0.00
34695, 0.00
34696, 0.00
34697, 0.00
34698, 0.00
34699, 0.00
34700, 1.00
34701, 0.00
34702, 0.00
34703, 1.00
34704, 0.00
34705, 0.00
34706, 0.00
34707, 0.00
34708, 0.00
34709, 0.00
34710, 1.00
34711, 0.00
34712, 1.00
34713, 1.00
34714, 0.00
34715, 0.00
34716, 0.00
34717, 0.00
34718, 0.00
34719, 0.00
34720, 0.00
34721, 0.00
34722, 0.00
34723, 0.00
34724, 0.00
34725, 0.00
34726, 1.00
34727, 0.00
34728, 1.00
34729, 1.00
34730, 0.00
34731, 0.00
34732, 0.00
34733, 0.00
34734, 0.00
34735, 0.00
34736, 0.00
34737, 0.00
34738, 1.00
34739, 1.00
34740, 0.00
34741, 0.00
34742, 1.00
34743, 0.00
34744, 1.00
34745, 0.00
34746, 0.00
34747, 0.00
34748, 0.00
34749, 0.00
34750, 0.00
34751, 0.00
34752, 0.00
34753, 0.00
34754, 0.00
34755, 0.00
34756, 1.00
34757, 0.00
34758, 0.00
34759, 0.00
34760, 0.00
34761, 0.00
34762, 0.00
34763, 0.00
34764, 0.00
34765, 0.00
34766, 0.00
34767, 1.00
34768, 0.00
34769, 0.00
34770, 0.00
34771, 0.00
34772, 0.00
34773, 1.00
34774, 0.00
34775, 0.00
34776, 0.00
34777, 0.00
34778, 0.00
34779, 0.00
34780, 0.00
34781, 0.00
34782, 0.00
34783, 0.00
34784, 1.00
34785, 0.00
34786, 0.00
34787, 0.00
34788, 0.00
34789, 1.00
34790, 0.00
34791, 0.00
34792, 0.00
34793, 1.00
34794, 0.00
34795, 1.00
34796, 0.00
34797, 1.00
34798, 1.00
34799, 0.00
34800, 0.00
34801, 0.00
34802, 0.00
34803, 0.00
34804, 0.00
34805, 0.00
34806, 0.00
34807, 0.00
34808, 1.00
34809, 0.00
34810, 0.00
34811, 0.00
34812, 1.00
34813, 0.00
34814, 1.00
34815, 0.00
34816, 0.00
34817, 0.00
34818, 0.00
34819, 0.00
34820, 0.00
34821, 0.00
34822, 0.00
34823, 1.00
34824, 0.00
34825, 0.00
34826, 0.00
34827, 0.00
34828, 1.00
34829, 0.00
34830, 0.00
34831, 0.00
34832, 0.00
34833, 1.00
34834, 1.00
34835, 0.00
34836, 0.00
34837, 0.00
34838, 0.00
34839, 0.00
34840, 0.00
34841, 0.00
34842, 0.00
34843, 0.00
34844, 1.00
34845, 0.00
34846, 0.00
34847, 0.00
34848, 0.00
34849, 0.00
34850, 0.00
34851, 0.00
34852, 1.00
34853, 0.00
34854, 0.00
34855, 0.00
34856, 1.00
34857, 0.00
34858, 0.00
34859, 0.00
34860, 0.00
34861, 0.00
34862, 0.00
34863, 0.00
34864, 0.00
34865, 0.00
34866, 0.00
34867, 0.00
34868, 0.00
34869, 0.00
34870, 0.00
34871, 0.00
34872, 0.00
34873, 1.00
34874, 0.00
34875, 0.00
34876, 0.00
34877, 0.00
34878, 0.00
34879, 0.00
34880, 0.00
34881, 0.00
34882, 1.00
34883, 1.00
34884, 0.00
34885, 0.00
34886, 0.00
34887, 1.00
34888, 0.00
34889, 0.00
34890, 0.00
34891, 0.00
34892, 0.00
34893, 0.00
34894, 0.00
34895, 0.00
34896, 0.00
34897, 0.00
34898, 0.00
34899, 0.00
34900, 1.00
34901, 0.00
34902, 0.00
34903, 0.00
34904, 0.00
34905, 0.00
34906, 0.00
34907, 0.00
34908, 1.00
34909, 0.00
34910, 0.00
34911, 0.00
34912, 0.00
34913, 0.00
34914, 0.00
34915, 1.00
34916, 1.00
34917, 0.00
34918, 0.00
34919, 0.00
34920, 1.00
34921, 0.00
34922, 0.00
34923, 0.00
34924, 0.00
34925, 0.00
34926, 0.00
34927, 0.00
34928, 0.00
34929, 0.00
34930, 0.00
34931, 0.00
34932, 0.00
34933, 0.00
34934, 0.00
34935, 0.00
34936, 0.00
34937, 0.00
34938, 0.00
34939, 0.00
34940, 1.00
34941, 0.00
34942, 0.00
34943, 0.00
34944, 0.00
34945, 0.00
34946, 0.00
34947, 0.00
34948, 1.00
34949, 0.00
34950, 0.00
34951, 0.00
34952, 0.00
34953, 0.00
34954, 0.00
34955, 0.00
34956, 1.00
34957, 0.00
34958, 0.00
34959, 0.00
34960, 0.00
34961, 0.00
34962, 0.00
34963, 0.00
34964, 0.00
34965, 0.00
34966, 1.00
34967, 0.00
34968, 1.00
34969, 0.00
34970, 0.00
34971, 0.00
34972, 0.00
34973, 1.00
34974, 0.00
34975, 0.00
34976, 0.00
34977, 0.00
34978, 0.00
34979, 0.00
34980, 0.00
34981, 0.00
34982, 0.00
34983, 0.00
34984, 0.00
34985, 0.00
34986, 1.00
34987, 0.00
34988, 0.00
34989, 0.00
34990, 0.00
34991, 0.00
34992, 0.00
34993, 1.00
34994, 1.00
34995, 0.00
34996, 0.00
34997, 0.00
34998, 0.00
34999, 0.00
35000, 0.00
35001, 0.00
35002, 0.00
35003, 0.00
35004, 0.00
35005, 0.00
35006, 1.00
35007, 0.00
35008, 0.00
35009, 0.00
35010, 0.00
35011, 0.00
35012, 0.00
35013, 0.00
35014, 0.00
35015, 0.00
35016, 0.00
35017, 0.00
35018, 0.00
35019, 0.00
35020, 0.00
35021, 0.00
35022, 0.00
35023, 0.00
35024, 0.00
35025, 0.00
35026, 0.00
35027, 0.00
35028, 0.00
35029, 0.00
35030, 1.00
35031, 1.00
35032, 0.00
35033, 0.00
35034, 0.00
35035, 0.00
35036, 0.00
35037, 1.00
35038, 0.00
35039, 1.00
